campos de atuação,práticas de linguagem,eixos,unidades temáticas,objetos de conhecimento,habilidades,códigos,subject codes,year codes
,,,Totalitarismos e conflitos mundiais,A Organização das Nações Unidas (ONU) e a questão dos Direitos Humanos,Discutir as motivações que levaram à criação da Organização das Nações Unidas (ONU) no contexto do pós-guerra e os propósitos dessa organização.,EF09HI15,hist,g9
,,,Totalitarismos e conflitos mundiais,A Organização das Nações Unidas (ONU) e a questão dos Direitos Humanos,"Relacionar a Carta dos Direitos Humanos ao processo de afirmação dos direitos fundamentais e de defesa da dignidade humana, valorizando as instituições voltadas para a defesa desses direitos e para a identificação dos agentes responsáveis por sua violação.",EF09HI16,hist,g9
,,,"Modernização, ditadura civil-militar e redemocratização: o Brasil após 1946",O Brasil da era JK e o ideal de uma nação moderna: a urbanização e seus desdobramentos em um país em transformação,"Identificar e analisar processos sociais, econômicos, culturais e políticos do Brasil a partir de 1946.",EF09HI17,hist,g9
,,,"Modernização, ditadura civil-militar e redemocratização: o Brasil após 1946",O Brasil da era JK e o ideal de uma nação moderna: a urbanização e seus desdobramentos em um país em transformação,Descrever e analisar as relações entre as transformações urbanas e seus impactos na cultura brasileira entre 1946 e 1964 e na produção das desigualdades regionais e sociais.,EF09HI18,hist,g9
,,,"Modernização, ditadura civil-militar e redemocratização: o Brasil após 1946","Os anos 1960: revolução cultural?
A ditadura civil-militar e os processos de resistência
As questões indígena e negra e a ditadura",Identificar e compreender o processo que resultou na ditadura civil-militar no Brasil e discutir a emergência de questões relacionadas à memória e à justiça sobre os casos de violação dos direitos humanos.,EF09HI19,hist,g9
,,,"Modernização, ditadura civil-militar e redemocratização: o Brasil após 1946","Os anos 1960: revolução cultural?
A ditadura civil-militar e os processos de resistência
As questões indígena e negra e a ditadura",Discutir os processos de resistência e as propostas de reorganização da sociedade brasileira durante a ditadura civil-militar.,EF09HI20,hist,g9
,,,"Modernização, ditadura civil-militar e redemocratização: o Brasil após 1946","Os anos 1960: revolução cultural?
A ditadura civil-militar e os processos de resistência
As questões indígena e negra e a ditadura",Identificar e relacionar as demandas indígenas e quilombolas como forma de contestação ao modelo desenvolvimentista da ditadura.,EF09HI21,hist,g9
,,,"Modernização, ditadura civil-militar e redemocratização: o Brasil após 1946","O processo de redemocratização
A Constituição de 1988 e a emancipação das cidadanias (analfabetos, indígenas, negros, jovens etc.)
A história recente do Brasil: transformações políticas, econômicas, sociais e culturais de 1989 aos dias atuais
Os protagonismos da sociedade civil e as alterações da sociedade brasileira
A questão da violência contra populações marginalizadas
O Brasil e suas relações internacionais na era da globalização",Discutir o papel da mobilização da sociedade brasileira do final do período ditatorial até a Constituição de 1988.,EF09HI22,hist,g9
,,,"Modernização, ditadura civil-militar e redemocratização: o Brasil após 1946","O processo de redemocratização
A Constituição de 1988 e a emancipação das cidadanias (analfabetos, indígenas, negros, jovens etc.)
A história recente do Brasil: transformações políticas, econômicas, sociais e culturais de 1989 aos dias atuais
Os protagonismos da sociedade civil e as alterações da sociedade brasileira
A questão da violência contra populações marginalizadas
O Brasil e suas relações internacionais na era da globalização","Identificar direitos civis, políticos e sociais expressos na Constituição de 1988 e relacioná-los à noção de cidadania e ao pacto da sociedade brasileira de combate a diversas formas de preconceito, como o racismo.",EF09HI23,hist,g9
,,,"Modernização, ditadura civil-militar e redemocratização: o Brasil após 1946","O processo de redemocratização
A Constituição de 1988 e a emancipação das cidadanias (analfabetos, indígenas, negros, jovens etc.)
A história recente do Brasil: transformações políticas, econômicas, sociais e culturais de 1989 aos dias atuais
Os protagonismos da sociedade civil e as alterações da sociedade brasileira
A questão da violência contra populações marginalizadas
O Brasil e suas relações internacionais na era da globalização","Analisar as transformações políticas, econômicas, sociais e culturais de 1989 aos dias atuais, identificando questões prioritárias para a promoção da cidadania e dos valores democráticos.",EF09HI24,hist,g9
,,,"Modernização, ditadura civil-militar e redemocratização: o Brasil após 1946","O processo de redemocratização
A Constituição de 1988 e a emancipação das cidadanias (analfabetos, indígenas, negros, jovens etc.)
A história recente do Brasil: transformações políticas, econômicas, sociais e culturais de 1989 aos dias atuais
Os protagonismos da sociedade civil e as alterações da sociedade brasileira
A questão da violência contra populações marginalizadas
O Brasil e suas relações internacionais na era da globalização",Relacionar as transformações da sociedade brasileira aos protagonismos da sociedade civil após 1989.,EF09HI25,hist,g9
,,,"Modernização, ditadura civil-militar e redemocratização: o Brasil após 1946","O processo de redemocratização
A Constituição de 1988 e a emancipação das cidadanias (analfabetos, indígenas, negros, jovens etc.)
A história recente do Brasil: transformações políticas, econômicas, sociais e culturais de 1989 aos dias atuais
Os protagonismos da sociedade civil e as alterações da sociedade brasileira
A questão da violência contra populações marginalizadas
O Brasil e suas relações internacionais na era da globalização","Discutir e analisar as causas da violência contra populações marginalizadas (negros, indígenas, mulheres, homossexuais, camponeses, pobres etc.) com vistas à tomada de consciência e à construção de uma cultura de paz, empatia e respeito às pessoas.",EF09HI26,hist,g9
,,,"Modernização, ditadura civil-militar e redemocratização: o Brasil após 1946","O processo de redemocratização
A Constituição de 1988 e a emancipação das cidadanias (analfabetos, indígenas, negros, jovens etc.)
A história recente do Brasil: transformações políticas, econômicas, sociais e culturais de 1989 aos dias atuais
Os protagonismos da sociedade civil e as alterações da sociedade brasileira
A questão da violência contra populações marginalizadas
O Brasil e suas relações internacionais na era da globalização","Relacionar aspectos das mudanças econômicas, culturais e sociais ocorridas no Brasil a partir da década de 1990 ao papel do País no cenário internacional na era da globalização.",EF09HI27,hist,g9
,,,A história recente,"A Guerra Fria: confrontos de dois modelos políticos
A Revolução Chinesa e as tensões entre China e Rússia
A Revolução Cubana e as tensões entre Estados Unidos da América e Cuba","Identificar e analisar aspectos da Guerra Fria, seus principais conflitos e as tensões geopolíticas no interior dos blocos liderados por soviéticos e estadunidenses.",EF09HI28,hist,g9
,,,A história recente,As experiências ditatoriais na América Latina,"Descrever e analisar as experiências ditatoriais na América Latina, seus procedimentos e vínculos com o poder, em nível nacional e internacional, e a atuação de movimentos de contestação às ditaduras.",EF09HI29,hist,g9
,,,A história recente,As experiências ditatoriais na América Latina,"Comparar as características dos regimes ditatoriais latino-americanos, com especial atenção para a censura política, a opressão e o uso da força, bem como para as reformas econômicas e sociais e seus impactos.",EF09HI30,hist,g9
,,,A história recente,Os processos de descolonização na África e na Ásia,Descrever e avaliar os processos de descolonização na África e na Ásia.,EF09HI31,hist,g9
,,,A história recente,"O fim da Guerra Fria e o processo de globalização
Políticas econômicas na América Latina","Analisar mudanças e permanências associadas ao processo de globalização, considerando os argumentos dos movimentos críticos às políticas globais.",EF09HI32,hist,g9
,,,A história recente,"O fim da Guerra Fria e o processo de globalização
Políticas econômicas na América Latina",Analisar as transformações nas relações políticas locais e globais geradas pelo desenvolvimento das tecnologias digitais de informação e comunicação.,EF09HI33,hist,g9
,,,A história recente,"O fim da Guerra Fria e o processo de globalização
Políticas econômicas na América Latina","Discutir as motivações da adoção de diferentes políticas econômicas na América Latina, assim como seus impactos sociais nos países da região.",EF09HI34,hist,g9
